ID,圖檔,分類,備註,限制(EN),原文,EN,JA,KO,SC
lang_7f828351,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/DoubleDown/Text (Legacy)
language",,加倍（Double Down）,Double Down,ダブル（Double Down）,더블 다운 (Double Down),加倍（Double Down）
lang_44984cf2,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Insurance/Text (Legacy)
language",,保險（Insurance）,Insurance,インシュランス（Insurance）,인슈어런스 (Insurance),保险（Insurance）
lang_329d6cce,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Split/Text (Legacy)
language",,分牌（Split）,Split,スプリット（Split）,스플릿 (Split),分牌（Split）
lang_7f9f538e,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Introduce_Anto/Text (Legacy)
language",,安托（Anto）,Anto,アンバー（Anto）,앰버 (Anto),安托（Anto）
lang_451fbafa,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Introduce_Hetty/Text (Legacy)
language",,赫蒂（Hetty）,Hetty,ヘディー（Hetty）,헤디 (Hetty),赫蒂（Hetty）
lang_a6366548,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Introduce_Alice/Text (Legacy)
language",,愛麗絲（Alice）,Alice,アリス（Alice）,앨리스 (Alice),爱丽丝（Alice）
lang_e91d29cf,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/All/Item/Text (Legacy)
language",,道具戰術,Item Tactics,アイテム戦術,아이템 전술,道具战术
lang_2af6fba6,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/BasicRule/Context/Text (Legacy)
language",,起初，玩家和莊家（女主角）各發2張牌。玩家的牌全公開，莊家有一張牌是蓋着的。 玩家可以選擇“要牌（Hit）”或“停牌（Stand）”。  要牌：加1張牌，讓總點數接近21點。<color=red>但如果總點數超過22點，即爆牌（輸）。</color> 停牌：停止加牌，轉到莊家回合。  莊家<color=red>總點數低於17點必須繼續要牌</color>。達到17點以上自動停牌。 最終，<color=red>未爆牌且點數最接近21點的一方獲勝</color>！（正好21點為黑傑克，特別獎勵）  勝出時，莊家（女主角）<color=red>脫一件衣服，觸發專用CG或台詞</color>。 輸掉時，玩家<color=red>收到挑釁台詞或懲罰CG</color>。  右上方的條是女主角的“生命槽”。獲勝次數增加，女主角衣服減少， <color=red>最終完全脫衣進入專用色情CG事件</color>。,"At the start, both the player and the dealer (heroine) are dealt 2 cards each. The player's cards are all face-up, while the dealer has one card face-down. The player can choose to ""Hit"" or ""Stand"".  Hit: Draw 1 more card to get your total closer to 21. <color=red>But if your total exceeds 22, you bust (lose).</color> Stand: Stop drawing cards and pass the turn to the dealer.  The dealer must <color=red>draw cards if their total is under 17</color>. They stand automatically at 17 or higher. In the end, <color=red>the one closest to 21 without busting wins</color>! (Exactly 21 is Blackjack for a special bonus.)  If you win, the dealer (heroine) <color=red>removes one piece of clothing, triggering special CG or dialogue</color>. If you lose, you get <color=red>taunting dialogue or penalty CG</color>.  The bar at the top right is the heroine's ""life gauge"". As you win more, her clothes decrease, <color=red>leading to full nudity and exclusive erotic CG events</color>.",最初に、プレイヤーとディーラー（ヒロイン）にそれぞれ2枚のカードが配られます。プレイヤーのカードはすべてオープン、ディーラーは1枚が伏せられています。 プレイヤーは「ヒット（Hit）」または「スタンド（Stand）」を選択できます。  ヒット：カードを1枚追加し、手札の合計を21点に近づけます。<color=red>ただし、合計が22点以上になるとバースト（負け）です。</color> スタンド：追加カードを止めて、ディーラーのターンに移ります。  ディーラーは<color=red>合計が17点未満なら必ずカードを引く</color>ルールでプレイします。17点以上になると自動的にスタンド。 最終的に、<color=red>バーストせずに21点に近い方が勝利</color>！（21点ちょうどはブラックジャックで特別ボーナス）  勝てばディーラー（ヒロイン）は<color=red>服を1枚脱ぎ、専用CGやセリフが発生</color>。 負ければプレイヤーが<color=red>挑発セリフや罰ゲームCGを受けます</color>。  右上のバーはヒロインの“ライフゲージ”。勝利を重ねるごとにヒロインの衣装が減り、 <color=red>最終的に完全に脱衣して専用エロCGイベントへ進みます</color>。,"처음에 플레이어와 딜러(히로인)에게 각각 2장의 카드가 분배됩니다. 플레이어의 카드는 모두 공개되며, 딜러는 한 장이 가려져 있습니다. 플레이어는 ""히트(Hit)"" 또는 ""스탠드(Stand)""를 선택할 수 있습니다.  히트: 카드를 1장 더 뽑아 총점을 21점에 가깝게 합니다. <color=red>하지만 총점이 22점 이상이 되면 버스트(패배)합니다.</color> 스탠드: 카드 뽑기를 멈추고 딜러의 차례로 넘깁니다.  딜러는 <color=red>총점이 17점 미만이면 반드시 카드를 뽑아야 합니다</color>. 17점 이상이 되면 자동으로 스탠드. 최종적으로, <color=red>버스트하지 않고 21점에 가장 가까운 쪽이 승리</color>! (정확히 21점은 블랙잭으로 특별 보너스)  이기면 딜러(히로인)가 <color=red>옷을 한 벌 벗으며, 전용 CG나 대사가 발생</color>. 지면 플레이어가 <color=red>도발 대사나 벌칙 CG를 받습니다</color>.  오른쪽 위의 바는 히로인의 ""라이프 게이지"". 승리를 쌓을수록 히로인의 옷이 줄어들며, <color=red>최종적으로 완전 탈의하여 전용 에로 CG 이벤트로 진행됩니다</color>.",起初，玩家和庄家（女主角）各发2张牌。玩家的牌全公开，庄家有一张牌是盖着的。 玩家可以选择“要牌（Hit）”或“停牌（Stand）”。  要牌：加1张牌，让总点数接近21点。<color=red>但如果总点数超过22点，即爆牌（输）。</color> 停牌：停止加牌，转到庄家回合。  庄家<color=red>总点数低于17点必须继续要牌</color>。达到17点以上自动停牌。 最终，<color=red>未爆牌且点数最接近21点的一方获胜</color>！（正好21点为黑杰克，特别奖励）  胜出时，庄家（女主角）<color=red>脱一件衣服，触发专用CG或台词</color>。 输掉时，玩家<color=red>收到挑衅台词或惩罚CG</color>。  右上方的条是女主角的“生命槽”。获胜次数增加，女主角衣服减少， <color=red>最终完全脱衣进入专用色情CG事件</color>。
lang_3fe53999,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/BasicRule/Title/Text (Legacy)
language",,基本規則,Basic Rules,基本ルール,기본 규칙,基本规则
lang_8998a419,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/DoubleDown/Context/Text (Legacy)
language",,玩家的前2張牌總點數為<color=red>9～11點</color>時，“加倍（Double Down）”選項解鎖。 <color=red>下注翻倍，只加1張牌後自動停牌</color>。  勝出<color=red>獎勵翻倍</color>（女主角脫衣加速！） 輸掉<color=red>損失翻倍</color>（懲罰CG風險增加）。 高風險高回報的策略。<color=red>手牌強時值得一試！</color>,"When the player's initial 2 cards total <color=red>9-11 points</color>, the ""Double Down"" option unlocks. <color=red>Double your bet, draw only 1 more card, then auto-stand</color>.  Win: <color=red>Double rewards</color> (heroine strips faster!) Lose: <color=red>Double losses</color> (higher risk of penalty CG). High-risk, high-reward strategy. <color=red>Aim for it with strong hands!</color>",プレイヤーの最初の2枚の合計が<color=red>9～11点</color>の場合、「ダブル」オプションが解放されます。 <color=red>ベットを2倍にし、1枚だけ追加カードを引いた後、自動的にスタンド</color>。  勝てば<color=red>報酬2倍</color>（ヒロインの脱衣加速！） 負ければ<color=red>損失2倍</color>（罰ゲームCGのリスク増）。 高リスク・高リターンの戦略です。<color=red>手札が強い時に狙おう！</color>,"플레이어의 처음 2장 카드 총점이 <color=red>9~11점</color>일 때, ""더블 다운(Double Down)"" 옵션이 해제됩니다. <color=red>베팅을 2배로 하고, 1장만 추가 카드를 뽑은 후 자동 스탠드</color>.  이기면 <color=red>보상 2배</color> (히로인 탈의 가속!) 지면 <color=red>손실 2배</color> (벌칙 CG 위험 증가). 고위험 고수익 전략. <color=red>강한 패일 때 노려보세요!</color>",玩家的前2张牌总点数为<color=red>9～11点</color>时，“加倍（Double Down）”选项解锁。 <color=red>下注翻倍，只加1张牌后自动停牌</color>。  胜出<color=red>奖励翻倍</color>（女主角脱衣加速！） 输掉<color=red>损失翻倍</color>（惩罚CG风险增加）。 高风险高回报的策略。<color=red>手牌强时值得一试！</color>
lang_5545244a,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/DoubleDown/Title/Text (Legacy)
language",,加倍,Double Down,ダブル,더블 다운,加倍
lang_6f6e980a,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/Insurance/Context/Text (Legacy)
language",,荷官明牌為A時，可選擇是否購買保險。 保險金額：原下注金額的一半額外支付 ・若荷官為BJ → <color=red>保險以2:1賠付（本金＋利潤）</color> → <color=red>主注雖輸但總計持平（不虧）</color> ・若非BJ → <color=red>僅損失保險金（-一半）</color> → 繼續正常對局 <color=red>荷官BJ機率約30.8%</color>，不BJ的機率較高（<color=red>約69%</color>）,"When the dealer's upcard is A, you can choose to take Insurance. Insurance bet: Half of your original bet (added) ・If dealer has Blackjack (BJ) → <color=red>Insurance pays 2:1 (stake + profit)</color> → <color=red>Main bet loses but overall net 0 (break even)</color> ・If no BJ → <color=red>Only lose the insurance amount (-half)</color> → Main hand continues normally <color=red>Dealer has BJ ~30.8% of the time</color>, no BJ is more likely (<color=red>~69%</color>)",ディーラーの表向きカードがAの場合、保険を選択できます。 保険金額：ベットの半分を追加で支払い ・ディーラーがBJの場合 → <color=red>保険が2:1で払い戻し（本金＋利益）</color> → <color=red>メイン賭けは負けてもトータル0（損なし）</color> ・BJでない場合 → <color=red>保険分だけ失う（-半分）</color> → 通常の勝負続行 <color=red>BJになる確率は約30.8%</color>、しない確率の方が高い（<color=red>約69%</color>）,"딜러의 오픈 카드가 A일 때, 보험(Insurance)을 선택할 수 있습니다. 보험 금액: 원래 베팅의 절반을 추가 지불 ・딜러가 블랙잭(BJ)일 경우 → <color=red>보험 2:1 지급 (보험금 + 이익)</color> → <color=red>메인 베팅은 지지만 전체적으로 0 (손해 없음)</color> ・BJ가 아닐 경우 → <color=red>보험금만 잃음 (-절반)</color> → 일반 게임 계속 진행 <color=red>딜러 BJ 확률 약 30.8%</color>, BJ 아닌 확률이 더 높음 (<color=red>약 69%</color>)",荷官明牌为A时，可选择是否购买保险。 保险金额：原下注金额的一半额外支付 ・若荷官为BJ → <color=red>保险以2:1赔付（本金＋利润）</color> → <color=red>主注虽输但总计持平（不亏）</color> ・若非BJ → <color=red>仅损失保险金（-一半）</color> → 继续正常对局 <color=red>荷官BJ概率约30.8%</color>，不BJ的概率更高（<color=red>约69%</color>）
lang_2ac826f5,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/Insurance/Title/Text (Legacy)
language",,保險,Insurance,インシュランス,인슈어런스,保险
lang_8431dab6,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/Split/Context/Text (Legacy)
language",,相同數字的牌（例：8+8、Q+Q）出現時，可選的特別規則。 <color=red>將手牌分成2份，各自獨立玩</color>。  <color=red>支付額外下注</color>，各自選擇“要牌/停牌”。 兩份都勝<color=red>獎勵2倍</color>（脫衣機會增！） 輸掉<color=red>損失2倍</color>。 體驗版<color=red>僅限一次分割</color>。<color=red>相同數字對子強時有效</color>！,"Special rule when you get a pair of the same rank (e.g., 8+8, Q+Q). <color=red>Split your hand into 2 separate hands, played independently</color>.  <color=red>Pay an additional bet</color>, then Hit/Stand on each. Win both: <color=red>Double rewards</color> (more stripping chances!) Lose: <color=red>Double losses</color>. In the demo, <color=red>limited to one split per hand</color>. <color=red>Effective with strong pairs!</color>",同じ数字のカード（例：8＋8、Q＋Q）が来た場合に選べる特別ルール。 <color=red>手札を2つに分け、それぞれ独立してプレイ</color>。  <color=red>追加ベットを支払い</color>、それぞれ「ヒット／スタンド」を選べます。 2つとも勝てば<color=red>報酬2倍</color>（脱衣チャンス増！） 負ければ<color=red>損失2倍</color>。 体験版では<color=red>一度だけ分割可能</color>。<color=red>同じ数字のペアが強い時に有効</color>！,"같은 숫자의 카드(예: 8+8, Q+Q)가 올 때 선택 가능한 특별 규칙. <color=red>패를 2개로 나누어 각각 독립적으로 플레이</color>.  <color=red>추가 베팅 지불</color>, 각각 ""히트/스탠드"" 선택. 둘 다 이기면 <color=red>보상 2배</color> (탈의 기회 증가!) 지면 <color=red>손실 2배</color>. 체험판에서는 <color=red>한 번만 분할 가능</color>. <color=red>같은 숫자 페어가 강할 때 유효</color>!",相同数字的牌（例：8+8、Q+Q）出现时，可选的特别规则。 <color=red>将手牌分成2份，各自独立玩</color>。  <color=red>支付额外下注</color>，各自选择“要牌/停牌”。 两份都胜<color=red>奖励2倍</color>（脱衣机会增！） 输掉<color=red>损失2倍</color>。 体验版<color=red>仅限一次分割</color>。<color=red>相同数字对子强时有效</color>！
lang_8e97dfc9,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/Split/Title/Text (Legacy)
language",,分牌,Split,スプリット,스플릿,分牌
lang_7ef398fe,,,"Assets/_StripCasino/Scenes/Lobby.unity
Canvas/LobbyPanel/TutorialPanel/Title_Setting/Introduce_Anto/Context/Text (Legacy)
language",,安托（Anto）：混沌隨機型女荷官 安托的<color=red>反制槽中等</color>，但增加數量<color=red>完全隨機</color>。 玩家使用物品時，安托不反制而是<color=red>偷取並逆向使用</color>（玩家+1 → 女荷官+1）。 從而導致<color=red>局面大亂</color>！可能對玩家有利也可能有害。 例：<color=red>玩家+5變成女荷官+5，女荷官爆牌逆轉勝</color>。 安托會用<color=red>幸運幣・厄運幣</color>微調數值，以微弱優勢獲勝。,"Amber (Anto): Chaotic Random Dealer Amber's <color=red>counter gauge is medium</color>, but the increase amount is <color=red>completely random</color>. When the player uses an item, Amber doesn't counter but <color=red>steals and uses it in reverse</color> (Player +1 → Dealer +1). This causes <color=red>total chaos</color>! It can benefit or harm the player. Example: <color=red>Player +5 becomes Dealer +5, causing dealer bust for a comeback win</color>. Amber uses <color=red>Lucky Coin / Unlucky Coin</color> to fine-tune her score and win by a slim margin.",アンバー（Anto）：混沌ランダム型ディーラー アンバーの<color=red>反制ゲージは中程度</color>、しかし増加量は<color=red>完全にランダム</color>。 プレイヤーがアイテム使用時、アンバーは反制せず<color=red>盗んで逆効果で使用</color>（プレイヤー+1 → ディーラー+1）。 これにより<color=red>局面が大混乱</color>！プレイヤーに有益な場合も有害な場合も。 例：<color=red>プレイヤー+5がディーラー+5になり、ディーラーバーストで逆転勝利</color>。 アンバーは<color=red>幸運コイン・不運コイン</color>などで数値を微調整し、僅差で勝利を掴む。 ,"앰버 (Anto): 혼돈 랜덤형 딜러 앰버의 <color=red>반제 게이지 중간</color>, 하지만 증가량은 <color=red>완전 랜덤</color>. 플레이어가 아이템 사용 시, 앰버는 반제하지 않고 <color=red>훔쳐 역효과로 사용</color> (플레이어 +1 → 딜러 +1). 이로 인해 <color=red>상황이 대혼란</color>! 플레이어에게 이로울 수도 해로울 수도. 예: <color=red>플레이어 +5가 딜러 +5로 바뀌어 딜러 버스트로 역전승</color>. 앰버는 <color=red>행운 코인 / 불운 코인</color>으로 수치를 미세 조정해 근소한 차이로 승리.",安托（Anto）：混乱随机型女荷官 安托的<color=red>反制槽中等</color>，但增加数量<color=red>完全随机</color>。 玩家使用物品时，安托不反制而是<color=red>偷取并逆向使用</color>（玩家+1 → 女荷官+1）。 从而导致<color=red>局面大乱</color>！可能对玩家有利也可能有害。 例：<color=red>玩家+5变成女荷官+5，女荷官爆牌逆转胜</color>。 安托会用<color=red>幸运币・厄运币</color>微调数值，以微弱优势获胜。
