id,file,line,literal,note
cs_a77641b6,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeListTests.cs,527,"""Incorrect item count {i}""",Hardcoded C# string. Manual review needed.
cs_dd6b46aa,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,65,"""Hello""",Hardcoded C# string. Manual review needed.
cs_13c83e4e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,65,"""World""",Hardcoded C# string. Manual review needed.
cs_a7534157,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,83,"""Incorrect value count {stringList[i]}""",Hardcoded C# string. Manual review needed.
cs_5cdb93da,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,122,"""Incorrect key count {i}""",Hardcoded C# string. Manual review needed.
cs_9ada5d47,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,123,"""Incorrect value count {i}""",Hardcoded C# string. Manual review needed.
cs_72f6d98d,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeMultiHashMapTests.cs,124,"""Incorrect value count {i + n}""",Hardcoded C# string. Manual review needed.
cs_8f50f945,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,45,"""ERROR in IsMarshalable<""",Hardcoded C# string. Manual review needed.
cs_fa1b51d4,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,65,"""ptr != text.m_UntypedListData.Ptr""",Hardcoded C# string. Manual review needed.
cs_cd090016,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,71,"""ptr != listOfBytesCast.Ptr""",Hardcoded C# string. Manual review needed.
cs_aad2c50c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,83,"""Length after creation is not 0""",Hardcoded C# string. Manual review needed.
cs_038bc06a,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,89,"""Length after clear is not 0""",Hardcoded C# string. Manual review needed.
cs_38f1923b,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,102,"""a""",Hardcoded C# string. Manual review needed.
cs_f38dab68,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,106,"""aa""",Hardcoded C# string. Manual review needed.
cs_c22ceaf1,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,117,"""a""",Hardcoded C# string. Manual review needed.
cs_6a0b76b3,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,118,"""b""",Hardcoded C# string. Manual review needed.
cs_d13103b5,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,120,"""a b""",Hardcoded C# string. Manual review needed.
cs_b41b14bc,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,132,"""a""",Hardcoded C# string. Manual review needed.
cs_25c6e15c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,133,"""b""",Hardcoded C# string. Manual review needed.
cs_0e6c6ed0,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,134,"""c""",Hardcoded C# string. Manual review needed.
cs_463e894d,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,136,"""a b c""",Hardcoded C# string. Manual review needed.
cs_5eaa4491,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,148,"""a""",Hardcoded C# string. Manual review needed.
cs_47a7f35d,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,149,"""b""",Hardcoded C# string. Manual review needed.
cs_d7870e72,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,150,"""c""",Hardcoded C# string. Manual review needed.
cs_b8b8ee6e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,151,"""d""",Hardcoded C# string. Manual review needed.
cs_3992f048,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,153,"""a b c d""",Hardcoded C# string. Manual review needed.
cs_de30d968,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,165,"""a""",Hardcoded C# string. Manual review needed.
cs_491412de,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,166,"""b""",Hardcoded C# string. Manual review needed.
cs_71e74f70,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,167,"""c""",Hardcoded C# string. Manual review needed.
cs_2cf6ec72,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,168,"""d""",Hardcoded C# string. Manual review needed.
cs_43507318,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,169,"""e""",Hardcoded C# string. Manual review needed.
cs_c3e6d3b1,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,171,"""a b c d e""",Hardcoded C# string. Manual review needed.
cs_3552934c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,183,"""a""",Hardcoded C# string. Manual review needed.
cs_e1ba534e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,184,"""b""",Hardcoded C# string. Manual review needed.
cs_12bcf0a0,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,185,"""c""",Hardcoded C# string. Manual review needed.
cs_9c34988e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,186,"""d""",Hardcoded C# string. Manual review needed.
cs_f7a417f4,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,187,"""e""",Hardcoded C# string. Manual review needed.
cs_640b7336,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,188,"""f""",Hardcoded C# string. Manual review needed.
cs_d2d5954a,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,190,"""a b c d e f""",Hardcoded C# string. Manual review needed.
cs_075a4bbe,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,202,"""a""",Hardcoded C# string. Manual review needed.
cs_65ecfeb2,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,203,"""b""",Hardcoded C# string. Manual review needed.
cs_7e3f8182,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,204,"""c""",Hardcoded C# string. Manual review needed.
cs_ae1bf2fe,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,205,"""d""",Hardcoded C# string. Manual review needed.
cs_090cd166,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,206,"""e""",Hardcoded C# string. Manual review needed.
cs_8bab9762,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,207,"""f""",Hardcoded C# string. Manual review needed.
cs_700575b2,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,208,"""g""",Hardcoded C# string. Manual review needed.
cs_53d59ce8,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,210,"""a b c d e f g""",Hardcoded C# string. Manual review needed.
cs_709019e4,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,222,"""a""",Hardcoded C# string. Manual review needed.
cs_29cc4844,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,223,"""b""",Hardcoded C# string. Manual review needed.
cs_cae173f8,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,224,"""c""",Hardcoded C# string. Manual review needed.
cs_7c6817d0,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,225,"""d""",Hardcoded C# string. Manual review needed.
cs_72429f8c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,226,"""e""",Hardcoded C# string. Manual review needed.
cs_9ed8736c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,227,"""f""",Hardcoded C# string. Manual review needed.
cs_8400e838,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,228,"""g""",Hardcoded C# string. Manual review needed.
cs_1383b200,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,229,"""h""",Hardcoded C# string. Manual review needed.
cs_44fd7655,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,231,"""a b c d e f g h""",Hardcoded C# string. Manual review needed.
cs_480c6e51,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,243,"""a""",Hardcoded C# string. Manual review needed.
cs_439b296b,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,244,"""b""",Hardcoded C# string. Manual review needed.
cs_c54b8c69,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,245,"""c""",Hardcoded C# string. Manual review needed.
cs_9c39fdd7,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,246,"""d""",Hardcoded C# string. Manual review needed.
cs_d5a7dfe1,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,247,"""e""",Hardcoded C# string. Manual review needed.
cs_51d5353b,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,248,"""f""",Hardcoded C# string. Manual review needed.
cs_93853379,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,249,"""g""",Hardcoded C# string. Manual review needed.
cs_8f5ca074,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,250,"""h""",Hardcoded C# string. Manual review needed.
cs_cdb3512a,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,251,"""i""",Hardcoded C# string. Manual review needed.
cs_daee1e20,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,253,"""a b c d e f g h i""",Hardcoded C# string. Manual review needed.
cs_4a223d8d,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,265,"""a""",Hardcoded C# string. Manual review needed.
cs_84bb1633,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,266,"""b""",Hardcoded C# string. Manual review needed.
cs_08e5e231,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,267,"""c""",Hardcoded C# string. Manual review needed.
cs_db50eb7b,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,268,"""d""",Hardcoded C# string. Manual review needed.
cs_74e67415,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,269,"""e""",Hardcoded C# string. Manual review needed.
cs_d1ad3108,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,270,"""f""",Hardcoded C# string. Manual review needed.
cs_9d12d362,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,271,"""g""",Hardcoded C# string. Manual review needed.
cs_1732ebc8,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,272,"""h""",Hardcoded C# string. Manual review needed.
cs_778d768e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,273,"""i""",Hardcoded C# string. Manual review needed.
cs_4373eeb8,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,274,"""j""",Hardcoded C# string. Manual review needed.
cs_d0ae98d3,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,276,"""a b c d e f g h i j""",Hardcoded C# string. Manual review needed.
cs_cace3001,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,291,"""b""",Hardcoded C# string. Manual review needed.
cs_cfd68a3b,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,299,"""aa""",Hardcoded C# string. Manual review needed.
cs_d3063874,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,300,"""aa""",Hardcoded C# string. Manual review needed.
cs_f61a22eb,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,301,"""bb""",Hardcoded C# string. Manual review needed.
cs_32b6ad0e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,302,"""aabb""",Hardcoded C# string. Manual review needed.
cs_4a80860c,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,307,"""Antidisestablishmentarianism""",Hardcoded C# string. Manual review needed.
cs_3500e4bd,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,323,"""tail""",Hardcoded C# string. Manual review needed.
cs_3831ca9e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,324,"""tail""",Hardcoded C# string. Manual review needed.
cs_539ffe04,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,330,"""red""",Hardcoded C# string. Manual review needed.
cs_62c36d83,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,331,"""紅色""",Hardcoded C# string. Manual review needed.
cs_03291db5,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,331,"""{m}(Chinese-Red)""",Hardcoded C# string. Manual review needed.
cs_c09a47f8,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,332,"""George Washington""",Hardcoded C# string. Manual review needed.
cs_cedd508f,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,333,"""村上春樹""",Hardcoded C# string. Manual review needed.
cs_e66ffb57,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,333,"""{m}(HarukiMurakami)""",Hardcoded C# string. Manual review needed.
cs_f1be6c09,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,347,"""bookkeeper bookkeeper""",Hardcoded C# string. Manual review needed.
cs_4ae0e20d,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,349,"""ookkee""",Hardcoded C# string. Manual review needed.
cs_cefecf81,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,361,"""bookkeeper bookkeeper""",Hardcoded C# string. Manual review needed.
cs_0063eb39,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,363,"""ookkee""",Hardcoded C# string. Manual review needed.
cs_3510cc14,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,375,"""bookkeeper bookkeeper""",Hardcoded C# string. Manual review needed.
cs_7b36da4a,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,377,"""ookkee""",Hardcoded C# string. Manual review needed.
cs_b969b90e,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,388,"""apple""",Hardcoded C# string. Manual review needed.
cs_a5425dae,Packages/com.unity.collections/Unity.Collections.Tests/UnsafeTextTests.cs,390,"""banana""",Hardcoded C# string. Manual review needed.
cs_db2d4f42,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,9,"""The Quick Brown Fox Jumps Over The Lazy Dog""",Hardcoded C# string. Manual review needed.
cs_2a40ff4c,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,10,"""Albert osti fagotin ja töräytti puhkuvan melodian.""",Hardcoded C# string. Manual review needed.
cs_cc5e172e,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,10,"""{m}(Finnish)""",Hardcoded C# string. Manual review needed.
cs_6b5d6fe5,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,11,"""Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.""",Hardcoded C# string. Manual review needed.
cs_51aad628,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,11,"""{m}(German)""",Hardcoded C# string. Manual review needed.
cs_f1050306,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,12,"""איך בלש תפס גמד רוצח עז קטנה?""",Hardcoded C# string. Manual review needed.
cs_7a3ed0d0,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,12,"""{m}(Hebrew)""",Hardcoded C# string. Manual review needed.
cs_3ab39e48,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,13,"""PORTEZ CE VIEUX WHISKY AU JUGE BLOND QUI FUME.""",Hardcoded C# string. Manual review needed.
cs_c5843e64,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,13,"""{m}(French)""",Hardcoded C# string. Manual review needed.
cs_788befd5,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,14,"""いろはにほへとちりぬるをわかよたれそつねならむうゐのおくやまけふこえてあさきゆめみしゑひもせす""",Hardcoded C# string. Manual review needed.
cs_dfd3d746,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,14,"""{m}(Japanese)""",Hardcoded C# string. Manual review needed.
cs_8512be9a,Packages/com.unity.collections/Unity.Collections.Tests/UTF8ArrayUnsafeUtilityTests.cs,15,"""키스의 고유조건은 입술끼리 만나야 하고 특별한 기술은 필요치 않다.""",Hardcoded C# string. Manual review needed.
